,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-07-14,0.03558718861209975,0.0,,0.040516473731077474,0.024767801857585203,0.022711242770489415,0.006369426751592355,0.00022878059940523165,0.0019342359767891004,,0.0,0.030862754267009684,0.009253139458030413,0.0,0.0,0.0,0.009803921568627416,0.0033811198268867138,0.004706734250543132,0.0026490066225166586,0.003355704697986628,0.009538950715421324,0.006427110721589191,0.0,0.002706766917293324,0.0012004801920768582,0.0007910140800506671,0.0038910505836575737,0.01760000000000006,0.008144796380090469,0.0625,-0.00694444444444442,0.03204047217537953,0.002557544757033181,0.001413881748071999,0.005474452554744547,0.00033931766302663924,0.02746893394375416,0.011494252873563315,0.0,0.0016318537859008053,0.009433962264151052,0.029535864978903037,0.002893937201562835,0.011976047904191711,0.0,0.021604938271605034,0.0,0.024032042723631575,0.029788345962895146,0.04629629629629628,0.0,0.0,0.004573170731707377,0.0035739814152966343,0.0,0.007317073170731714,0.04761904761904767
2020-07-15,0.04037800687285231,0.0,,0.04150620453572951,0.012084592145015005,0.01724137931034475,0.0034522439585731313,0.0018298261665141702,0.005791505791505891,,0.005281690140845008,0.02540258562032216,0.012115258677144691,0.0,0.0,0.0,0.06796116504854366,0.0010783124410298495,0.003603603603603567,0.026420079260237816,0.01672240802675584,0.015748031496062964,0.00464441219158207,0.0,0.0020995800839831436,0.003357314148681123,0.0006323110970598567,0.006459948320413522,0.014150943396226356,0.004488330341113178,0.0,0.0174825174825175,0.009803921568627416,0.005102040816326481,0.003337183930175902,0.010889292196007316,0.0005858953405901701,0.01145767027371103,0.0,0.0,0.0019550342130987275,0.009345794392523255,0.012295081967213184,0.003751262444091852,0.01183431952662728,0.0,0.0050352467270895485,0.0183486238532109,0.020860495436766602,0.041360060898249174,0.030973451327433565,0.0,0.0,0.007587253414264028,0.012108262108262213,0.010309278350515427,0.001210653753026536,0.0
2020-07-16,0.015689512799339278,0.0,,0.023829087921117598,0.017910447761193993,0.015457627118643957,0.0005733944954129377,0.00205479452054802,0.0,,0.005253940455341555,0.03450564034505632,0.004529278550630789,0.0,0.0,0.0,0.036363636363636376,0.003366096674296548,0.0035906642728904536,0.005148005148005064,0.00328947368421062,0.007751937984496138,0.006934412019647507,0.0,0.0017958695001496494,0.001434034416825991,0.0028436018957345155,0.005134788189987249,0.013953488372093092,0.0017873100983021306,0.02941176470588225,0.027491408934707806,0.012944983818770295,0.002538071065989911,0.001982857873864763,0.008976660682226134,0.00027736686390533727,0.01132787916928879,0.011363636363636465,0.0,0.009105691056910503,0.01388888888888884,0.00809716599190291,0.0038809831824062613,0.005847953216374213,0.0010131712259371373,0.07214428857715438,0.03603603603603611,0.016602809706258048,0.03923001949317739,0.0042918454935623185,0.0,0.0,0.0075301204819278045,0.004222378606615118,0.010204081632652962,0.0048367593712213,0.09090909090909083
2020-07-17,0.028455284552845628,0.0,,0.03651685393258419,0.035190615835777095,0.015222326078248027,0.0034383954154728613,0.0015948963317384823,0.0,,0.005226480836237002,0.02736797092153087,0.008695652173912993,0.0,0.0,0.045454545454545414,0.03508771929824572,0.0017444981213097233,0.002862254025044697,0.005121638924455718,0.003278688524590123,0.012307692307692353,0.00688665710186509,0.00877192982456143,0.0035853002688974733,0.002625298329355541,0.0011027095148077315,0.004469987228607808,0.0183486238532109,0.003568242640499486,0.05714285714285716,0.006688963210702337,0.01757188498402562,0.0,0.0012128949888285945,0.005338078291814874,0.0008318698585820794,0.009956440572495229,0.011235955056179803,0.0,0.002900418949403738,0.015981735159817267,0.02008032128514059,0.00286368843069873,0.029069767441860517,0.002024291497975783,0.024299065420560817,0.008695652173912993,0.023869346733668362,0.041031652989449,0.004273504273504258,0.0,0.0,0.002989536621823552,0.004905395935529189,0.010101010101010166,0.002406738868832692,0.0
2020-07-18,0.016600790513833896,0.05882352941176472,,0.05691056910569103,0.011331444759206777,0.013021175851637423,0.0005711022272987254,0.0,0.0038387715930903177,,0.0017331022530329143,0.018730489073881307,0.011813537675606556,0.0,0.0,0.04347826086956519,0.008474576271186418,0.0024112525117214734,0.0060649304316804376,0.005095541401273884,0.006535947712418277,0.013677811550151908,0.0,0.017391304347825987,0.002679368859779707,0.0020233277791001925,0.0014162077104642457,0.0031786395422759295,0.010510510510510551,0.009777777777777885,0.0,0.0,0.014128728414442682,0.0025316455696202667,0.0009563886763581664,0.0070796460176991705,0.0004001970200713245,0.015403573629081846,0.0,0.0,0.006426735218509005,0.01348314606741563,0.011811023622047223,0.0015705311250713283,0.005649717514124353,0.0010101010101009056,0.03558394160583944,0.0,0.02822085889570558,0.03063063063063054,0.03404255319148941,0.0,0.0,0.005961251862891315,0.0069735006973501434,0.0,0.01200480192076836,0.0
2020-07-19,0.0007776049766718973,0.0,,0.011355311355311315,0.0,0.0016878732796676843,0.0,0.0,0.0,,0.0,0.01777323799795716,0.0015777847901545794,0.0,0.0,0.0,0.0,0.0006681812107443008,0.0007092198581559739,0.005069708491761693,0.0032467532467532756,0.004497751124437732,0.009689370190937519,0.0,0.0026722090261281917,0.001425347428435586,0.0003142677561283058,0.0019011406844107182,0.006686478454680511,0.0,0.0,0.0,0.001547987616099089,0.005050505050504972,0.0004458882731384062,0.0035149384885764245,0.0005846693540942915,0.0024271844660195274,0.022222222222222143,0.0,0.013409961685823646,0.0,0.011673151750972721,0.0009978617248753707,0.0,0.0,0.017621145374449254,0.01724137931034475,0.005966587112171906,0.02250874125874125,0.0,0.0,0.0,0.0009876543209876854,0.0020775623268698418,0.0,0.0011862396204034287,0.04166666666666674
2020-07-20,0.0031080031080030768,0.0,,0.008330315103223462,0.01680672268907557,0.0071289695398573105,0.003424657534246478,0.0022747952684258888,0.0,,0.0017301038062282892,0.018065034122842327,0.000945179584120881,0.0,0.0,0.0,0.025210084033613356,0.0008012820512821595,0.001063075832742788,0.006305170239596425,0.009708737864077666,0.0014925373134329067,0.008749647191645504,0.0,0.0014806040864672187,0.0002372197841300494,0.0010995915802702871,0.0025300442757747454,0.0022140221402213722,0.0017605633802817433,0.054054054054053946,0.039867109634551534,0.0015455950540959051,0.0,0.0005730294155099624,0.012259194395796813,0.0003382949932340118,0.015133171912832921,0.010869565217391353,0.0,0.004725897920604849,0.0022172949002217113,0.007692307692307665,0.0004272287097693006,0.011235955056179803,0.004036326942482349,0.007792207792207684,0.0,0.004744958481613271,0.025005343022013182,0.016460905349794164,0.0,0.0,0.0019733596447952806,0.004146510020732519,0.0,0.0023696682464455776,-0.040000000000000036
2020-07-21,0.009295120061967532,0.0,,0.04813218390804597,0.030303030303030276,0.015186615186615127,0.0028441410693971214,0.0,0.003824091778202643,,0.0017271157167531026,0.026419558359621398,0.024236701290525575,0.0,0.0,0.0,0.032786885245901676,0.0030691219642380307,0.0074336283185840735,0.010025062656641603,0.012820512820512775,0.0044709388971684305,0.010072747621712397,0.008547008547008517,0.005913660555884048,0.0020158899561246724,0.0014122077514513443,0.0018927444794951676,0.022827687776141303,0.008787346221441172,0.02564102564102555,-0.009584664536741228,0.043209876543209846,0.005025125628140614,0.0013999363665286868,0.01730103806228378,0.0003689242782918267,0.016696481812760844,0.010752688172043001,0.0,0.00940733772342428,0.019911504424778848,0.026717557251908497,0.00370106761565836,0.0,0.0010050251256281673,0.0489690721649485,0.0,0.02833530106257376,0.025020850708924014,0.0161943319838056,0.0,0.0,0.008370260955194553,0.008258774948382674,0.010000000000000009,0.015366430260047359,0.04166666666666674
2020-07-22,0.046815042210283986,0.05555555555555558,,0.01919122686771768,0.016042780748663166,0.020157200811359077,0.004537719795802531,0.0,0.003809523809523707,,0.0,0.0266999615827892,0.02489244007375535,0.0,0.0,0.04166666666666674,0.0714285714285714,0.0030597312757749684,0.005973295853829885,0.00992555831265518,0.015822784810126667,0.004451038575667754,0.016620498614958512,0.0,0.0008818342151675207,0.0021301775147928304,0.0009401441554370837,0.0025188916876575096,0.024478041756659463,0.009581881533101022,0.050000000000000044,0.003225806451612856,0.041420118343195256,0.004999999999999893,-0.001906335387939273,0.005102040816326481,0.0013214911337164903,0.015835777126099737,0.02127659574468077,0.0,0.004970487729108353,0.02819956616052055,0.0074349442379182396,0.00368742022408175,0.02777777777777768,0.0010040160642570406,0.052416052416052406,0.008474576271186418,0.019517795637198576,0.052074857607811165,0.03585657370517925,0.0,0.16666666666666674,0.00146484375,0.0020477815699657675,0.0,0.006984866123399325,0.0
2020-07-23,0.024193548387096753,0.0,,0.02992602555480839,0.015789473684210575,0.01913756679507883,0.008469791078486777,0.0009078529278256919,0.00379506641366234,,0.0017241379310344307,0.03236669784845647,0.00779610194902558,0.0,0.0,0.040000000000000036,0.022222222222222143,0.0026525198938991412,0.005937827453719846,0.0073710073710073765,0.0031152647975076775,0.010339734121122657,0.004359673024523225,0.0,0.0011747430249633428,0.0018894662257911143,0.001095804633688191,0.005653266331658191,0.009135628952916308,0.025884383088869756,0.023809523809523725,0.016077170418006492,0.007102272727272707,0.00746268656716409,0.0014643152734450382,0.008460236886632888,0.0002762261371309638,0.01385681293302543,0.01041666666666674,0.0,0.006491499227202491,0.006329113924050667,0.007380073800737907,0.0022608449908152473,0.016216216216216273,0.004012036108324901,0.038132295719844445,0.01680672268907557,0.04166666666666674,0.03673627223511211,0.026923076923076827,0.0,0.0,0.0014627011214041197,0.0095367847411445,0.00990099009900991,0.015028901734104094,0.0
2020-07-24,0.029348604151753666,0.0,,0.02611818478615735,0.020725388601036343,0.016583343494695812,0.002239641657334923,0.0006802721088434716,0.09262759924385633,,0.0,0.024465386009423717,0.024397500743826184,0.0,0.0,0.0,0.04347826086956519,0.0022486772486771667,0.001388888888888884,0.007317073170731714,0.024844720496894457,0.01023391812865504,0.007867607162235446,0.0,0.00381343502493392,0.0016501650165017256,0.0007818608287724071,0.0031230480949406836,0.018802228412256206,0.005046257359125228,0.06976744186046502,0.0,0.01833568406205921,0.004938271604938205,0.002225047679593084,0.008389261744966348,0.00033751649228319636,0.018792710706150295,0.020618556701030855,0.0,0.01259213759213762,0.01467505241090139,0.03296703296703307,0.0032426335824051744,0.015957446808510634,0.0009990009990010762,0.03823088455772106,0.008264462809917328,0.014054054054054133,0.030026109660574507,0.022471910112359605,0.0,0.0,0.006329113924050667,0.00877192982456143,0.009803921568627416,0.0,0.0
2020-07-25,0.012517385257301727,0.05263157894736836,,0.04549793191218576,0.012690355329949332,0.008516252848746575,0.0022346368715084886,0.0,0.0017301038062282892,,0.0,0.021935255616486904,0.014812663374963675,0.0,0.0,0.0,0.01388888888888884,0.0015837402665963562,0.0038141470180306225,0.0,-0.00303030303030305,0.00723589001447178,0.0,0.008474576271186418,0.003214494447691507,0.0014120969639914716,0.0,0.0031133250311332628,0.01025290498974707,0.004184100418409997,0.0,0.0,0.013850415512465464,0.004914004914004844,0.0006977481763399407,0.009983361064891838,0.00030672964848776907,0.012297372833985465,0.0,0.0,0.0,0.024793388429751984,0.010638297872340496,0.0011242270938729426,0.05235602094240832,0.0,0.05776173285198549,0.0,0.02771855010660973,0.032953105196451116,0.00366300366300365,0.0,0.0,0.0038703434929849845,-0.0006688963210702559,0.0,0.01480637813211838,0.0
2020-07-26,0.011675824175824134,0.0,,0.005782105903834545,0.005012531328320913,0.004757373929590969,0.0,0.0,0.0,,0.0,0.013328717327332429,0.0011448196908987462,0.0,0.0,0.0,0.0,0.0001317696666227608,0.002763385146804742,0.00363196125907983,0.006079027355623046,0.005747126436781658,0.012920592193808922,0.0,0.002039032915817085,0.0022326674500587895,0.0,0.0018621973929235924,0.010148849797023018,0.007500000000000062,0.0,0.0,0.002732240437158362,0.0,0.0006972616632860973,0.011532125205930832,0.0005212805102416951,0.00331308669243513,0.0,0.0,0.003033060357901185,0.0,0.01403508771929829,0.0004211117349803839,0.0,0.0,0.01774744027303754,0.008196721311475308,0.003112033195020736,0.016301489921121792,0.0,0.0,0.0,0.0014457831325300763,0.0046854082998661895,0.0,0.001122334455667895,0.0
2020-07-27,0.012219959266802416,0.050000000000000044,,-0.000302571860816947,0.0174563591022443,0.00544507575757569,0.00278706800445927,0.0011330160888285423,0.0,,0.001721170395869276,0.013153399385035902,0.003144654088050425,0.0,0.0,0.0,0.041095890410958846,0.002371541501976271,0.0010334137099552443,0.008443908323281013,0.0060422960725075026,0.0128571428571429,0.00611214456550635,0.0,0.002034883720930303,0.0008207292765858298,0.0007812499999999556,0.0012391573729864103,0.0033489618218351946,0.00992555831265518,0.021739130434782705,0.0031645569620253333,0.006811989100817373,0.0,0.0010768353708747735,0.008143322475570036,0.00030647583438048187,0.011557512383048918,0.0,0.0,0.011188388267311833,0.0,0.0,0.0005612459660446767,0.0,0.001996007984031989,0.010060362173038184,0.0,0.011375387797311287,0.11814418765091417,0.025547445255474477,0.0,0.0,0.0019249278152069227,0.011325782811459018,0.009708737864077666,0.0011210762331839152,0.0
2020-07-28,0.0,0.04761904761904767,,0.0314769975786926,0.0490196078431373,0.021780080056510442,0.004446914952751513,0.0011317338162064594,0.0017271157167531026,,0.0017182130584192379,0.03136064744562472,0.015388999715018503,0.0,0.0,0.0,0.05263157894736836,0.0039432176656151174,0.006194081211287061,0.0035885167464115852,0.021021021021021102,0.014104372355430161,0.006867406233491913,0.01680672268907557,0.003191180736872745,0.0017572633552014327,0.0024980483996877023,0.0024752475247524774,0.028037383177569986,0.009009009009008917,0.0851063829787233,0.012618296529968376,0.02706359945872805,0.0,0.0013287775246773048,0.011308562197092087,0.0004289347100094876,0.01196953210010876,0.010101010101010166,0.0,0.011363636363636465,0.02620967741935476,0.04844290657439454,0.0032253540877857922,0.03980099502487566,0.0009960159362549792,0.03917662682602918,0.0,0.021472392638036908,0.041647385469689935,0.017793594306049876,0.0,0.0,0.006243996157540899,0.01976284584980248,0.03846153846153855,0.014557670772676445,0.040000000000000036
2020-07-29,0.0315224681421864,0.0,,0.013497652582159514,0.014018691588784993,0.026385528286668958,0.00830105146651916,0.00045218177707440077,0.0017241379310344307,,0.0017152658662091813,0.03531142717018154,0.022172326690990785,0.0,0.0,0.0,0.08125000000000004,0.0020947892118354794,0.002735978112175186,0.017878426698450633,0.026470588235294024,0.006954102920723182,0.018625393494228648,0.0,0.005783689994216301,0.0033914162086305932,0.00015573898146703513,0.005555555555555536,0.014935064935065023,0.005681818181818121,0.05882352941176472,0.009345794392523255,0.027667984189723382,0.004889975550122161,-0.0017061611374407093,0.009584664536741228,3.062505742201793e-05,0.01505376344086029,0.020000000000000018,0.0,0.011827321111768097,0.027504911591355707,0.0264026402640265,0.002376292982946504,0.009569377990430672,0.0019900497512437276,0.03194888178913735,0.04878048780487809,0.021021021021021102,0.046349770472382534,0.020979020979021046,0.0,0.1428571428571428,0.014319809069212486,0.004521963824289488,0.02777777777777768,0.0055187637969094094,0.0
2020-07-30,0.017555266579974083,0.045454545454545414,,0.04979733642154027,0.018433179723502224,0.01324651998203863,0.0,0.0013559322033898091,0.0,,0.0,0.03994947102479074,0.007962657880285606,0.0,0.0,0.0,0.023121387283236983,0.0020904102430101545,0.004774897680764001,0.012880562060889833,0.022922636103151817,0.00966850828729271,0.010816379088333772,0.008264462809917328,0.002875215641173101,0.0,0.003270009342883906,0.0030693677102517913,0.030710172744721653,0.012913640032284013,0.0185185185185186,0.012345679012345734,0.026923076923076827,0.009732360097323589,0.000696290669705002,0.004746835443038,0.0005512341520181874,0.018008474576271194,0.009803921568627416,0.0,0.005844535359438963,0.0248565965583174,0.016077170418006492,0.0032073629898201617,0.014218009478673022,0.0,0.03219814241486074,0.0,0.012745098039215641,0.017407302575714656,0.027397260273972712,0.017857142857142794,0.0,0.0075294117647057845,0.005787781350482302,0.009009009009008917,0.008781558726673966,0.0
2020-07-31,0.009584664536741228,0.0,,0.018753447324875827,0.02488687782805421,0.02082871703966327,0.008781558726673966,0.00022568269013767406,0.0068846815834766595,,0.001712328767123239,0.0390221682356513,0.022064832470716444,0.0,0.0,0.0,0.062146892655367214,0.002868318122555502,0.006449422946367855,0.008092485549132888,0.0028011204481792618,0.00547195622435015,0.00611464968152875,0.008196721311475308,0.0014334862385321223,0.0033799533799534487,0.001086450411299067,0.003671970624234966,0.0322780881440099,0.007968127490039834,0.09090909090909083,0.012195121951219523,0.0362047440699127,0.0,0.000632551078499688,0.011023622047244164,9.182174338873139e-05,0.010405827263267442,0.0,0.0,0.013654851830331216,0.009328358208955168,0.018987341772152,0.0018070614400889085,0.02336448598130847,0.012909632571995955,0.02699460107978413,0.007751937984496138,0.02613746369796699,0.016692168590902723,0.01333333333333342,0.0,0.0,0.015413358243811404,0.0,0.03571428571428581,0.016322089227421177,0.0
2020-08-01,0.014556962025316533,0.04347826086956519,,0.014347590687601608,0.011037527593819041,0.014217495116127576,0.0032644178454841466,0.0,0.0,,0.0,0.026158117784597312,0.0194562899786781,0.0,0.0,0.0,0.0478723404255319,0.0010400416016640435,0.002023608768971341,0.002293577981651307,0.0,0.006802721088435382,0.0,0.0,0.0037217291726310275,0.0019746776629108176,0.0010852713178295392,0.003658536585365857,0.018039687312086494,0.008695652173912993,0.016666666666666607,0.0,0.002409638554216942,0.002409638554216942,0.0006953663316264791,0.014018691588784993,0.0002754399387911999,0.01905252317198758,0.0,0.0,0.007451991974777972,0.014787430683918634,0.009316770186335477,0.001665047870126335,0.027397260273972712,0.0,0.02278037383177578,0.03076923076923066,0.006603773584905603,0.036530305103297245,0.019736842105263053,0.0,0.0,0.018859245630174826,0.01790281329923271,0.0,0.013918629550321304,0.0
2020-08-02,0.014971927635683002,0.0,,0.0048038430744594685,0.013100436681222627,0.005457463884430247,0.0,0.0,0.0,,0.0017094017094017033,0.008829393335232139,0.0039215686274509665,0.0,0.0,0.0,0.0,0.0018181818181817189,0.0013463480309658937,0.004576659038901587,0.008379888268156499,0.002702702702702675,0.014687262598126027,0.0,0.0025670279520821904,0.0013911430558775084,0.0,0.004860267314702238,0.005906674542232704,0.0,0.0,0.0,0.0,0.0024038461538462563,0.00037902716361348787,0.004608294930875667,0.00039774813364346073,0.002021222839817982,0.01941747572815533,0.0,0.003982930298719767,0.0018214936247722413,0.003076923076922977,0.0005540933647318891,0.022222222222222143,0.0,0.01484865790976575,0.00746268656716409,0.005623242736644718,0.0006599788806758156,0.003225806451612856,0.0,0.0,0.0013544018058690988,0.002512562814070307,0.008620689655172376,0.001055966209081216,0.0
2020-08-03,0.003687768899815591,0.04166666666666674,,0.003718459495351878,0.0237068965517242,0.00478927203065127,0.0,0.001128158844765359,0.0,,0.0,0.010304912478825479,0.0005208333333333037,0.0,0.0,0.0,0.015228426395939021,0.0011667098781436014,0.001680672268907557,0.006833712984054774,0.016620498614958512,0.0026954177897573484,0.004242575492887424,0.008130081300812941,0.002275960170696978,0.0011576753878212998,0.0015487068297970197,0.0012091898428052694,0.004697592483851931,0.0023510971786833146,0.049180327868852514,-0.012048192771084376,0.018028846153846256,0.0,0.0006314725940894661,0.001529051987767538,0.0,0.030257186081694476,0.0,0.0,0.0028336639274582076,0.0018181818181817189,0.006134969325153339,0.00013844662882456227,0.0,0.0,0.009003939223410251,0.0,0.017707362534948645,0.018071494525788045,0.009646302250803762,0.0,0.0,0.0,0.0025062656641603454,0.0,0.001054852320675037,0.03846153846153855
2020-08-04,0.020208205756276687,0.0,,0.017464937814236636,0.03157894736842115,0.025738798856053346,0.0027114967462038564,0.0,0.0034188034188034067,,0.0017064846416381396,0.03423222020399619,0.020562207183758563,0.0,0.0,0.03846153846153855,0.050000000000000044,0.0024601838663731446,0.005369127516778427,0.004524886877828038,0.0027247956403269047,0.009408602150537737,0.006709741550695814,-0.008064516129032251,0.001986942946352599,0.001040703052728853,0.0006185248183083747,0.0024154589371980784,0.02454704850964351,0.008600469116497367,0.0,0.012195121951219523,0.017709563164108655,0.0023980815347721673,0.0006941814969076976,0.004580152671755711,0.00018350307367653862,0.008810572687224738,0.01904761904761898,0.0,0.0087595365922577,0.02722323049001818,0.015243902439024293,0.0033222591362125353,0.0304347826086957,0.0,0.030117122141662067,0.007407407407407307,0.022893772893772812,0.030318735423684906,0.022292993630573354,0.0,0.0,0.011722272317403082,0.01187500000000008,0.05982905982905984,0.012644889357218192,0.0
2020-08-05,0.01740696278511411,0.0,,0.022626788036410828,0.03673469387755102,0.01280462618752587,0.0010816657652785722,0.0,0.0,,0.0,0.030397189948662584,0.016067329762815552,0.0,0.0,0.0,0.03333333333333344,0.003616636528029016,0.003671562082776969,0.013513513513513598,0.010869565217391353,0.0013315579227697327,0.011108368304122429,0.008130081300812941,0.0016997167138810276,0.0002310269146355015,0.0010817493432235814,0.006024096385542244,0.0290929834569309,0.005426356589147252,0.015625,0.024096385542168752,0.03248259860788871,0.0,-0.0009459544680582299,0.013677811550151908,0.0010090817356205317,0.011644832605531397,0.009345794392523255,0.0,0.007282913165266081,0.030035335689045928,0.01501501501501501,0.0008278145695364003,0.03797468354430378,0.0,0.02544667027612335,0.007352941176470562,0.024171888988361756,0.045020120724346135,0.01869158878504673,0.0,0.0,0.013368983957219305,0.0030883261272389717,0.0,0.009365244536940764,0.0
2020-08-06,0.011209439528023557,0.0,,0.017802644964394654,0.013779527559055094,0.021716965742251126,0.0005402485143166658,0.0,0.0,,0.0,0.015733578077881116,0.010542168674698704,0.0,0.0,0.07407407407407418,0.02764976958525356,0.002702702702702675,0.0019953441968738606,0.01333333333333342,0.016129032258064502,0.010638297872340496,0.01220703125,0.0,0.004242081447963786,0.0036955768564499447,0.004322321704229637,0.004191616766467066,0.01164079822616415,0.0038550501156515704,0.0,0.0,0.011235955056179803,0.0023923444976077235,0.0004418634010856515,0.0029985007496251548,0.00015273704789842135,0.019664268585131817,0.0092592592592593,0.0,0.006117908787541815,0.0171526586620927,0.002958579881656709,0.003859939343810348,0.04878048780487809,0.0,0.025343189017951406,0.029197080291970767,0.036713286713286664,0.031167268351383948,0.00917431192660545,0.01754385964912286,0.125,0.010993843447669294,0.017857142857142794,0.0,0.008247422680412342,0.0
2020-08-07,0.01225204200700114,0.0,,0.01974012993503238,0.011650485436893288,0.011176529288494219,0.0026997840172786614,0.0009015100292990574,0.0017035775127767216,,0.0034071550255536653,0.0232348005679619,0.022603079980129115,0.0,0.0,0.06896551724137923,0.026905829596412634,0.003978950070594234,0.0033189512114171205,0.00328947368421062,0.002645502645502562,0.0052631578947368585,0.014712976362759367,0.0,0.003942551393973481,0.0020711080428028605,0.0027666769136180935,0.0023852116875373586,0.012602739726027323,0.016897081413210335,0.07692307692307687,0.014705882352941124,0.022222222222222143,0.0,0.0,0.008968609865470878,9.162823371311468e-05,0.015992474129821188,0.00917431192660545,0.0,0.009397457158651257,0.01180438448566612,0.026548672566371723,0.001922548750343367,0.027131782945736482,0.0,0.01029866117404743,0.02127659574468077,0.01686340640809436,0.03244252538219161,0.015151515151515138,0.0,0.0,0.00782949108307962,0.011494252873563315,0.024193548387096753,0.012269938650306678,0.03703703703703698
2020-08-08,0.011527377521613813,0.040000000000000036,,0.013722126929674117,0.026871401151631558,0.017171617487417246,0.0,0.0,0.00340136054421758,,0.001697792869269854,0.022959505487574194,0.016759776536312776,0.0,0.0,0.0,0.026200873362445476,0.002301201738685865,0.004300363876943436,0.013114754098360715,0.0026385224274405594,0.010471204188481575,0.0,0.008064516129032251,0.003366058906030922,0.0013778849466070664,-0.0006131207847945852,0.004759071980963814,0.01406926406926412,0.0022658610271903967,0.0714285714285714,0.0,0.03152173913043477,0.0,0.0012619092687236044,0.008888888888888946,0.0002748595162471723,0.011111111111111072,0.018181818181818077,0.0,0.004381161007666945,0.004999999999999893,0.02011494252873569,0.0019188596491228616,0.03396226415094339,0.004901960784313708,0.022935779816513735,0.01388888888888884,0.00746268656716409,0.023849892618966972,0.0,0.0,0.0,0.002157962883038378,0.009569377990430672,0.03149606299212593,0.0060606060606061,0.0
2020-08-09,0.007407407407407307,0.0,,0.0031423737007494346,0.016822429906542036,0.006791500921703664,0.000538502961766385,0.0,0.0016949152542373724,,0.0016949152542373724,0.009495622148230298,0.0031055900621117516,0.0,0.0,0.0,0.008510638297872353,0.0006377551020408934,0.0016469038208168918,0.004314994606256839,0.0,0.0012953367875647714,0.01331114808652245,0.0,0.002236511042773337,0.0016053204907693353,-0.00015337423312888898,0.005328596802841812,0.011739594450373536,0.005275056518462717,0.0,0.0,0.008429926238145313,0.0,0.00031507971516786526,0.005873715124816492,6.106310872278087e-05,0.00366300366300365,0.0,0.0,0.0002726281352236626,0.0,0.0028169014084507005,0.00013679890560869268,0.018248175182481674,0.0,0.01195814648729443,0.0,0.006584362139917754,0.010929565025391996,0.0029850746268655914,0.0,0.0,0.0017226528854434875,0.0,0.06106870229007644,0.002008032128514081,0.0
2020-08-10,0.01640271493212664,0.0,,0.0009638554216866435,0.020220588235294157,0.0095403295750216,0.0021528525296017342,0.0006755235307362994,0.0,,0.0,0.011116540434888744,0.007144558228149522,0.0,0.0,0.09677419354838701,0.00843881856540074,0.0001274697259401325,0.0009865175928971404,0.0032223415682062218,0.015789473684210575,0.002587322121604174,0.005629838142153343,0.0,0.0016736401673640433,0.0006868918145392922,0.0010737843227488497,0.0017667844522968323,0.00843881856540074,0.005247376311844132,0.0,0.008695652173912993,0.006269592476489061,0.0,0.00025198437696860587,0.007299270072992803,0.0002747672111127475,0.0031934306569343374,0.008928571428571397,0.0,0.0010902153175251783,0.0033167495854062867,0.002808988764045006,0.0004103405826836326,0.0,0.0,0.008370260955194553,0.0,0.00817661488143906,0.007972043245604521,0.02678571428571419,0.0,0.0,0.00042992261392948983,0.005331753554502328,0.014388489208633004,0.0,0.0
2020-08-11,0.027824151363383454,0.0,,0.010832932113625349,0.01981981981981984,0.004486445208094603,0.0064446831364124435,0.0,0.0,,0.0033840947546530664,0.03334541500543686,0.02884842752423733,0.0,0.0,0.0,0.029288702928870203,0.002549069589599773,0.008212877792378448,0.012847965738758127,0.0181347150259068,0.010322580645161228,0.0060648472125028885,0.008000000000000007,0.0036201615148983013,0.0011440338634023384,0.0010726325467360631,0.003527336860670305,0.01673640167364021,0.0037285607755406236,0.026666666666666616,0.008620689655172376,0.01869158878504673,0.0,0.0007557626905152492,0.004347826086956497,0.00018312782322071897,0.017735334242837686,0.04424778761061954,0.0,0.009528995371630877,0.02148760330578514,0.03081232492997188,0.003964998632759009,0.028673835125448077,0.0,0.0244140625,0.0,0.03081914030819144,-0.0008667388949079591,0.011594202898550732,0.0,0.0,0.007305543618392862,0.011196228638774341,0.042553191489361764,0.008016032064128265,0.03571428571428581
